millis,stamp,datetime,motion,temp
7346729, 1569289100, 2019/9/24 1:38:20, 0, 21.20
7348748, 1569289102, 2019/9/24 1:38:22, 1, 21.30
7350766, 1569289104, 2019/9/24 1:38:24, 0, 21.20
7352784, 1569289106, 2019/9/24 1:38:26, 0, 21.20
7354803, 1569289108, 2019/9/24 1:38:28, 0, 21.20
7356823, 1569289110, 2019/9/24 1:38:30, 0, 21.30
7358841, 1569289112, 2019/9/24 1:38:32, 0, 21.30
7360860, 1569289114, 2019/9/24 1:38:34, 0, 21.20
7362878, 1569289116, 2019/9/24 1:38:36, 1, 21.20
7364896, 1569289118, 2019/9/24 1:38:38, 0, 21.20
7366914, 1569289121, 2019/9/24 1:38:41, 0, 21.20
7368932, 1569289123, 2019/9/24 1:38:43, 0, 21.30
7370950, 1569289125, 2019/9/24 1:38:45, 0, 21.20
7372967, 1569289127, 2019/9/24 1:38:47, 0, 21.20
7374986, 1569289129, 2019/9/24 1:38:49, 0, 21.30
7377004, 1569289131, 2019/9/24 1:38:51, 0, 21.30
7379031, 1569289133, 2019/9/24 1:38:53, 0, 21.30
7381048, 1569289135, 2019/9/24 1:38:55, 0, 21.30
7383066, 1569289137, 2019/9/24 1:38:57, 0, 21.20
7385084, 1569289139, 2019/9/24 1:38:59, 0, 21.20
7387102, 1569289141, 2019/9/24 1:39:1, 0, 21.20
7389120, 1569289143, 2019/9/24 1:39:3, 0, 21.30
7391138, 1569289145, 2019/9/24 1:39:5, 0, 21.20
7393157, 1569289147, 2019/9/24 1:39:7, 0, 21.20
7395175, 1569289149, 2019/9/24 1:39:9, 0, 21.30
7397192, 1569289151, 2019/9/24 1:39:11, 0, 21.30
7399214, 1569289153, 2019/9/24 1:39:13, 0, 21.30
7401232, 1569289155, 2019/9/24 1:39:15, 0, 21.30
7403249, 1569289157, 2019/9/24 1:39:17, 0, 21.30
7405267, 1569289159, 2019/9/24 1:39:19, 0, 21.30
7407286, 1569289161, 2019/9/24 1:39:21, 0, 21.20
7409304, 1569289163, 2019/9/24 1:39:23, 0, 21.30
7411321, 1569289165, 2019/9/24 1:39:25, 0, 21.30
7413340, 1569289167, 2019/9/24 1:39:27, 0, 21.30
7415358, 1569289169, 2019/9/24 1:39:29, 0, 21.30
7417375, 1569289171, 2019/9/24 1:39:31, 0, 21.30
7419397, 1569289173, 2019/9/24 1:39:33, 0, 21.30
7421415, 1569289175, 2019/9/24 1:39:35, 0, 21.30
7423432, 1569289177, 2019/9/24 1:39:37, 1, 21.30
7425451, 1569289179, 2019/9/24 1:39:39, 0, 21.20
7427469, 1569289181, 2019/9/24 1:39:41, 0, 21.30
7429486, 1569289183, 2019/9/24 1:39:43, 1, 21.30
7431504, 1569289185, 2019/9/24 1:39:45, 0, 21.30
7433523, 1569289187, 2019/9/24 1:39:47, 1, 21.30
7435540, 1569289189, 2019/9/24 1:39:49, 0, 21.30
7437558, 1569289191, 2019/9/24 1:39:51, 0, 21.30
7439577, 1569289193, 2019/9/24 1:39:53, 0, 21.30
7441597, 1569289195, 2019/9/24 1:39:55, 0, 21.30
7443615, 1569289197, 2019/9/24 1:39:57, 0, 21.30
7445634, 1569289199, 2019/9/24 1:39:59, 0, 21.30
7447651, 1569289201, 2019/9/24 1:40:1, 0, 21.30
7449669, 1569289203, 2019/9/24 1:40:3, 0, 21.30
7451687, 1569289205, 2019/9/24 1:40:5, 0, 21.30
7453705, 1569289207, 2019/9/24 1:40:7, 0, 21.30
7455723, 1569289209, 2019/9/24 1:40:9, 0, 21.30
7457741, 1569289211, 2019/9/24 1:40:11, 0, 21.30
7459759, 1569289213, 2019/9/24 1:40:13, 0, 21.30
7461780, 1569289215, 2019/9/24 1:40:15, 0, 21.30
7463798, 1569289218, 2019/9/24 1:40:18, 0, 21.30
7465816, 1569289220, 2019/9/24 1:40:20, 0, 21.30
7467834, 1569289222, 2019/9/24 1:40:22, 0, 21.30
7469851, 1569289224, 2019/9/24 1:40:24, 0, 21.30
7471869, 1569289226, 2019/9/24 1:40:26, 0, 21.30
7473888, 1569289228, 2019/9/24 1:40:28, 0, 21.30
7475905, 1569289230, 2019/9/24 1:40:30, 1, 21.30
7477923, 1569289232, 2019/9/24 1:40:32, 0, 21.30
7479942, 1569289234, 2019/9/24 1:40:34, 0, 21.30
7481963, 1569289236, 2019/9/24 1:40:36, 0, 21.30
7483980, 1569289238, 2019/9/24 1:40:38, 0, 21.30
7485999, 1569289240, 2019/9/24 1:40:40, 0, 21.30
7488017, 1569289242, 2019/9/24 1:40:42, 0, 21.30
7490033, 1569289244, 2019/9/24 1:40:44, 0, 21.30
7492051, 1569289246, 2019/9/24 1:40:46, 0, 21.30
7494069, 1569289248, 2019/9/24 1:40:48, 0, 21.30
7496087, 1569289250, 2019/9/24 1:40:50, 0, 21.30
7498104, 1569289252, 2019/9/24 1:40:52, 1, 21.30
7500122, 1569289254, 2019/9/24 1:40:54, 0, 21.30
7502143, 1569289256, 2019/9/24 1:40:56, 0, 21.30
7504160, 1569289258, 2019/9/24 1:40:58, 0, 21.30
7506179, 1569289260, 2019/9/24 1:41:0, 0, 21.30
7508196, 1569289262, 2019/9/24 1:41:2, 0, 21.30
7510214, 1569289264, 2019/9/24 1:41:4, 0, 21.30
7512231, 1569289266, 2019/9/24 1:41:6, 0, 21.30
7514250, 1569289268, 2019/9/24 1:41:8, 0, 21.30
7516268, 1569289270, 2019/9/24 1:41:10, 0, 21.30
7518285, 1569289272, 2019/9/24 1:41:12, 0, 21.30
7520304, 1569289274, 2019/9/24 1:41:14, 0, 21.30
7522321, 1569289276, 2019/9/24 1:41:16, 1, 21.30
7524342, 1569289278, 2019/9/24 1:41:18, 0, 21.20
7526360, 1569289280, 2019/9/24 1:41:20, 0, 21.30
7528378, 1569289282, 2019/9/24 1:41:22, 0, 21.20
7530395, 1569289284, 2019/9/24 1:41:24, 0, 21.30
7532413, 1569289286, 2019/9/24 1:41:26, 0, 21.30
7534432, 1569289288, 2019/9/24 1:41:28, 0, 21.30
7536449, 1569289290, 2019/9/24 1:41:30, 0, 21.30
7538467, 1569289292, 2019/9/24 1:41:32, 0, 21.30
7540486, 1569289294, 2019/9/24 1:41:34, 0, 21.30
7542503, 1569289296, 2019/9/24 1:41:36, 0, 21.30
7544524, 1569289298, 2019/9/24 1:41:38, 0, 21.30
7546543, 1569289300, 2019/9/24 1:41:40, 0, 21.20
7548560, 1569289302, 2019/9/24 1:41:42, 1, 21.30
7550578, 1569289304, 2019/9/24 1:41:44, 0, 21.30
7552596, 1569289306, 2019/9/24 1:41:46, 0, 21.20
7554614, 1569289308, 2019/9/24 1:41:48, 0, 21.30
7556632, 1569289310, 2019/9/24 1:41:50, 0, 21.30
7558650, 1569289312, 2019/9/24 1:41:52, 0, 21.20
7560669, 1569289315, 2019/9/24 1:41:55, 0, 21.30
7562687, 1569289317, 2019/9/24 1:41:57, 0, 21.20
7564707, 1569289319, 2019/9/24 1:41:59, 0, 21.30
7566726, 1569289321, 2019/9/24 1:42:1, 0, 21.30
7568744, 1569289323, 2019/9/24 1:42:3, 0, 21.30
7570760, 1569289325, 2019/9/24 1:42:5, 0, 21.30
7572779, 1569289327, 2019/9/24 1:42:7, 0, 21.20
7574796, 1569289329, 2019/9/24 1:42:9, 0, 21.30
7576814, 1569289331, 2019/9/24 1:42:11, 0, 21.30
7578832, 1569289333, 2019/9/24 1:42:13, 0, 21.30
7580850, 1569289335, 2019/9/24 1:42:15, 0, 21.20
7582868, 1569289337, 2019/9/24 1:42:17, 0, 21.20
7584885, 1569289339, 2019/9/24 1:42:19, 0, 21.30
7586902, 1569289341, 2019/9/24 1:42:21, 0, 21.30
7588920, 1569289343, 2019/9/24 1:42:23, 0, 21.20
7590938, 1569289345, 2019/9/24 1:42:25, 0, 21.20
7592956, 1569289347, 2019/9/24 1:42:27, 0, 21.20
7594975, 1569289349, 2019/9/24 1:42:29, 0, 21.20
7596993, 1569289351, 2019/9/24 1:42:31, 0, 21.30
7599010, 1569289353, 2019/9/24 1:42:33, 0, 21.30
7601029, 1569289355, 2019/9/24 1:42:35, 0, 21.30
7603046, 1569289357, 2019/9/24 1:42:37, 0, 21.30
7605064, 1569289359, 2019/9/24 1:42:39, 0, 21.20
7607086, 1569289361, 2019/9/24 1:42:41, 0, 21.20
7609104, 1569289363, 2019/9/24 1:42:43, 0, 21.20
7611122, 1569289365, 2019/9/24 1:42:45, 0, 21.20
7613140, 1569289367, 2019/9/24 1:42:47, 1, 21.20
7615159, 1569289369, 2019/9/24 1:42:49, 0, 21.30
7617176, 1569289371, 2019/9/24 1:42:51, 0, 21.30
7619194, 1569289373, 2019/9/24 1:42:53, 0, 21.30
7621213, 1569289375, 2019/9/24 1:42:55, 0, 21.30
7623230, 1569289377, 2019/9/24 1:42:57, 0, 21.30
7625248, 1569289379, 2019/9/24 1:42:59, 0, 21.30
7627270, 1569289381, 2019/9/24 1:43:1, 0, 21.20
7629287, 1569289383, 2019/9/24 1:43:3, 0, 21.30
7631305, 1569289385, 2019/9/24 1:43:5, 0, 21.30
7633323, 1569289387, 2019/9/24 1:43:7, 0, 21.20
7635341, 1569289389, 2019/9/24 1:43:9, 0, 21.30
7637358, 1569289391, 2019/9/24 1:43:11, 0, 21.20
7639375, 1569289393, 2019/9/24 1:43:13, 0, 21.30
7641394, 1569289395, 2019/9/24 1:43:15, 0, 21.30
7643412, 1569289397, 2019/9/24 1:43:17, 0, 21.30
7645429, 1569289399, 2019/9/24 1:43:19, 0, 21.30
7647451, 1569289401, 2019/9/24 1:43:21, 0, 21.30
7649468, 1569289403, 2019/9/24 1:43:23, 0, 21.30
7651486, 1569289405, 2019/9/24 1:43:25, 1, 21.30
7653504, 1569289407, 2019/9/24 1:43:27, 0, 21.20
7655522, 1569289409, 2019/9/24 1:43:29, 1, 21.20
7657539, 1569289411, 2019/9/24 1:43:31, 0, 21.30
7659557, 1569289414, 2019/9/24 1:43:34, 0, 21.30
7661575, 1569289416, 2019/9/24 1:43:36, 0, 21.30
7663592, 1569289418, 2019/9/24 1:43:38, 0, 21.20
7665610, 1569289420, 2019/9/24 1:43:40, 0, 21.30
7667628, 1569289422, 2019/9/24 1:43:42, 0, 21.30
7669649, 1569289424, 2019/9/24 1:43:44, 1, 21.30
7671667, 1569289426, 2019/9/24 1:43:46, 0, 21.30
7673686, 1569289428, 2019/9/24 1:43:48, 0, 21.30
7675703, 1569289430, 2019/9/24 1:43:50, 0, 21.30
7677721, 1569289432, 2019/9/24 1:43:52, 0, 21.30
7679739, 1569289434, 2019/9/24 1:43:54, 0, 21.30
7681757, 1569289436, 2019/9/24 1:43:56, 0, 21.30
7683775, 1569289438, 2019/9/24 1:43:58, 0, 21.30
7685793, 1569289440, 2019/9/24 1:44:0, 0, 21.30
7687812, 1569289442, 2019/9/24 1:44:2, 0, 21.30
7689832, 1569289444, 2019/9/24 1:44:4, 0, 21.30
7691850, 1569289446, 2019/9/24 1:44:6, 0, 21.30
7693869, 1569289448, 2019/9/24 1:44:8, 0, 21.30
7695886, 1569289450, 2019/9/24 1:44:10, 0, 21.30
7697904, 1569289452, 2019/9/24 1:44:12, 0, 21.30
7699922, 1569289454, 2019/9/24 1:44:14, 1, 21.30
7701941, 1569289456, 2019/9/24 1:44:16, 0, 21.30
7703957, 1569289458, 2019/9/24 1:44:18, 0, 21.30
7705975, 1569289460, 2019/9/24 1:44:20, 0, 21.30
7707994, 1569289462, 2019/9/24 1:44:22, 0, 21.30
7710015, 1569289464, 2019/9/24 1:44:24, 0, 21.30
7712032, 1569289466, 2019/9/24 1:44:26, 0, 21.30
7714051, 1569289468, 2019/9/24 1:44:28, 0, 21.30
7716069, 1569289470, 2019/9/24 1:44:30, 0, 21.30
7718087, 1569289472, 2019/9/24 1:44:32, 0, 21.30
7720104, 1569289474, 2019/9/24 1:44:34, 0, 21.30
7722123, 1569289476, 2019/9/24 1:44:36, 0, 21.30
7724141, 1569289478, 2019/9/24 1:44:38, 0, 21.30
7726159, 1569289480, 2019/9/24 1:44:40, 0, 21.30
7728177, 1569289482, 2019/9/24 1:44:42, 0, 21.20
7730198, 1569289484, 2019/9/24 1:44:44, 0, 21.30
7732216, 1569289486, 2019/9/24 1:44:46, 0, 21.30
7734235, 1569289488, 2019/9/24 1:44:48, 0, 21.30
7736252, 1569289490, 2019/9/24 1:44:50, 0, 21.30
7738270, 1569289492, 2019/9/24 1:44:52, 0, 21.30
7740289, 1569289494, 2019/9/24 1:44:54, 0, 21.30
7742307, 1569289496, 2019/9/24 1:44:56, 0, 21.30
7744324, 1569289498, 2019/9/24 1:44:58, 0, 21.30
7746342, 1569289500, 2019/9/24 1:45:0, 0, 21.30
7748361, 1569289502, 2019/9/24 1:45:2, 0, 21.30
7750379, 1569289504, 2019/9/24 1:45:4, 0, 21.30
7752399, 1569289506, 2019/9/24 1:45:6, 0, 21.30
7754418, 1569289508, 2019/9/24 1:45:8, 0, 21.30
7756436, 1569289511, 2019/9/24 1:45:11, 0, 21.30
7758454, 1569289513, 2019/9/24 1:45:13, 0, 21.30
7760472, 1569289515, 2019/9/24 1:45:15, 0, 21.30
7762490, 1569289517, 2019/9/24 1:45:17, 0, 21.30
7764508, 1569289519, 2019/9/24 1:45:19, 0, 21.30
7766526, 1569289521, 2019/9/24 1:45:21, 0, 21.30
7768544, 1569289523, 2019/9/24 1:45:23, 0, 21.30
7770562, 1569289525, 2019/9/24 1:45:25, 0, 21.30
7772583, 1569289527, 2019/9/24 1:45:27, 0, 21.30
7774602, 1569289529, 2019/9/24 1:45:29, 0, 21.20
7776619, 1569289531, 2019/9/24 1:45:31, 0, 21.20
7778637, 1569289533, 2019/9/24 1:45:33, 0, 21.20
7780656, 1569289535, 2019/9/24 1:45:35, 0, 21.30
7782673, 1569289537, 2019/9/24 1:45:37, 0, 21.20
7784691, 1569289539, 2019/9/24 1:45:39, 0, 21.20
7786710, 1569289541, 2019/9/24 1:45:41, 0, 21.20
7788727, 1569289543, 2019/9/24 1:45:43, 0, 21.30
7790745, 1569289545, 2019/9/24 1:45:45, 0, 21.30
7792766, 1569289547, 2019/9/24 1:45:47, 1, 21.30
7794784, 1569289549, 2019/9/24 1:45:49, 0, 21.30
7796802, 1569289551, 2019/9/24 1:45:51, 0, 21.30
7798819, 1569289553, 2019/9/24 1:45:53, 0, 21.30
7800838, 1569289555, 2019/9/24 1:45:55, 0, 21.20
7802856, 1569289557, 2019/9/24 1:45:57, 0, 21.30
7804873, 1569289559, 2019/9/24 1:45:59, 0, 21.20
7806892, 1569289561, 2019/9/24 1:46:1, 0, 21.20
7808909, 1569289563, 2019/9/24 1:46:3, 0, 21.30
7810927, 1569289565, 2019/9/24 1:46:5, 0, 21.30
7812944, 1569289567, 2019/9/24 1:46:7, 0, 21.20
7814961, 1569289569, 2019/9/24 1:46:9, 0, 21.20
7816979, 1569289571, 2019/9/24 1:46:11, 0, 21.20
7818996, 1569289573, 2019/9/24 1:46:13, 0, 21.30
7821015, 1569289575, 2019/9/24 1:46:15, 0, 21.20
7823032, 1569289577, 2019/9/24 1:46:17, 0, 21.30
7825050, 1569289579, 2019/9/24 1:46:19, 0, 21.20
7827068, 1569289581, 2019/9/24 1:46:21, 0, 21.30
7829086, 1569289583, 2019/9/24 1:46:23, 0, 21.20
7831104, 1569289585, 2019/9/24 1:46:25, 0, 21.30
7833121, 1569289587, 2019/9/24 1:46:27, 0, 21.20
7835143, 1569289589, 2019/9/24 1:46:29, 0, 21.20
7837160, 1569289591, 2019/9/24 1:46:31, 1, 21.20
7839178, 1569289593, 2019/9/24 1:46:33, 0, 21.30
7841197, 1569289595, 2019/9/24 1:46:35, 0, 21.20
7843214, 1569289597, 2019/9/24 1:46:37, 0, 21.20
7845232, 1569289599, 2019/9/24 1:46:39, 0, 21.30
7847250, 1569289601, 2019/9/24 1:46:41, 0, 21.30
7849268, 1569289603, 2019/9/24 1:46:43, 0, 21.30
7851286, 1569289605, 2019/9/24 1:46:45, 0, 21.30
7853304, 1569289607, 2019/9/24 1:46:47, 0, 21.20
7855325, 1569289610, 2019/9/24 1:46:50, 0, 21.30
7857343, 1569289612, 2019/9/24 1:46:52, 0, 21.30
7859361, 1569289614, 2019/9/24 1:46:54, 0, 21.20
7861380, 1569289616, 2019/9/24 1:46:56, 0, 21.20
7863398, 1569289618, 2019/9/24 1:46:58, 0, 21.30
7865415, 1569289620, 2019/9/24 1:47:0, 0, 21.20
7867433, 1569289622, 2019/9/24 1:47:2, 0, 21.20
7869452, 1569289624, 2019/9/24 1:47:4, 0, 21.30
7871475, 1569289626, 2019/9/24 1:47:6, 0, 21.30
7873491, 1569289628, 2019/9/24 1:47:8, 0, 21.30
7875513, 1569289630, 2019/9/24 1:47:10, 0, 21.30
7877531, 1569289632, 2019/9/24 1:47:12, 0, 21.30
7879548, 1569289634, 2019/9/24 1:47:14, 0, 21.30
7881567, 1569289636, 2019/9/24 1:47:16, 1, 21.30
7883585, 1569289638, 2019/9/24 1:47:18, 0, 21.30
7885602, 1569289640, 2019/9/24 1:47:20, 0, 21.30
7887621, 1569289642, 2019/9/24 1:47:22, 0, 21.30
7889639, 1569289644, 2019/9/24 1:47:24, 0, 21.30
7891657, 1569289646, 2019/9/24 1:47:26, 0, 21.30
7893675, 1569289648, 2019/9/24 1:47:28, 0, 21.30
7895693, 1569289650, 2019/9/24 1:47:30, 0, 21.30
7897714, 1569289652, 2019/9/24 1:47:32, 0, 21.30
7899731, 1569289654, 2019/9/24 1:47:34, 0, 21.30
7901750, 1569289656, 2019/9/24 1:47:36, 0, 21.30
7903768, 1569289658, 2019/9/24 1:47:38, 0, 21.30
7905785, 1569289660, 2019/9/24 1:47:40, 0, 21.30
7907804, 1569289662, 2019/9/24 1:47:42, 0, 21.30
7909822, 1569289664, 2019/9/24 1:47:44, 0, 21.30
7911839, 1569289666, 2019/9/24 1:47:46, 0, 21.30
7913858, 1569289668, 2019/9/24 1:47:48, 0, 21.30
7915876, 1569289670, 2019/9/24 1:47:50, 0, 21.30
7917896, 1569289672, 2019/9/24 1:47:52, 0, 21.30
7919915, 1569289674, 2019/9/24 1:47:54, 0, 21.20
7921933, 1569289676, 2019/9/24 1:47:56, 0, 21.30
7923950, 1569289678, 2019/9/24 1:47:58, 0, 21.30
7925968, 1569289680, 2019/9/24 1:48:0, 0, 21.20
7927986, 1569289682, 2019/9/24 1:48:2, 0, 21.30
7930004, 1569289684, 2019/9/24 1:48:4, 0, 21.30
7932022, 1569289686, 2019/9/24 1:48:6, 0, 21.20
7934040, 1569289688, 2019/9/24 1:48:8, 0, 21.30
7936058, 1569289690, 2019/9/24 1:48:10, 0, 21.30
7938078, 1569289692, 2019/9/24 1:48:12, 0, 21.30
7940097, 1569289694, 2019/9/24 1:48:14, 1, 21.30
7942115, 1569289696, 2019/9/24 1:48:16, 0, 21.30
7944132, 1569289698, 2019/9/24 1:48:18, 1, 21.30
7946150, 1569289700, 2019/9/24 1:48:20, 0, 21.20
7948169, 1569289702, 2019/9/24 1:48:22, 0, 21.30
7950186, 1569289705, 2019/9/24 1:48:25, 0, 21.20
7952204, 1569289707, 2019/9/24 1:48:27, 0, 21.30
7954222, 1569289709, 2019/9/24 1:48:29, 0, 21.30
7956240, 1569289711, 2019/9/24 1:48:31, 0, 21.30
7958261, 1569289713, 2019/9/24 1:48:33, 0, 21.20
7960280, 1569289715, 2019/9/24 1:48:35, 0, 21.20
7962297, 1569289717, 2019/9/24 1:48:37, 0, 21.20
7964315, 1569289719, 2019/9/24 1:48:39, 0, 21.20
7966332, 1569289721, 2019/9/24 1:48:41, 0, 21.30
7968351, 1569289723, 2019/9/24 1:48:43, 0, 21.30
7970368, 1569289725, 2019/9/24 1:48:45, 0, 21.30
7972386, 1569289727, 2019/9/24 1:48:47, 0, 21.20
7974404, 1569289729, 2019/9/24 1:48:49, 0, 21.30
7976422, 1569289731, 2019/9/24 1:48:51, 1, 21.30
7978439, 1569289733, 2019/9/24 1:48:53, 0, 21.20
7980469, 1569289735, 2019/9/24 1:48:55, 0, 21.20
7982487, 1569289737, 2019/9/24 1:48:57, 0, 21.30
7984504, 1569289739, 2019/9/24 1:48:59, 0, 21.20
7986523, 1569289741, 2019/9/24 1:49:1, 0, 21.20
7988541, 1569289743, 2019/9/24 1:49:3, 0, 21.30
7990559, 1569289745, 2019/9/24 1:49:5, 0, 21.20
7992577, 1569289747, 2019/9/24 1:49:7, 0, 21.20
7994594, 1569289749, 2019/9/24 1:49:9, 0, 21.20
7996612, 1569289751, 2019/9/24 1:49:11, 0, 21.20
7998629, 1569289753, 2019/9/24 1:49:13, 0, 21.20
8000650, 1569289755, 2019/9/24 1:49:15, 0, 21.20
8002667, 1569289757, 2019/9/24 1:49:17, 0, 21.20
8004685, 1569289759, 2019/9/24 1:49:19, 0, 21.20
8006703, 1569289761, 2019/9/24 1:49:21, 0, 21.20
8008721, 1569289763, 2019/9/24 1:49:23, 0, 21.20
8010738, 1569289765, 2019/9/24 1:49:25, 0, 21.20
8012755, 1569289767, 2019/9/24 1:49:27, 0, 21.20
8014774, 1569289769, 2019/9/24 1:49:29, 0, 21.30
8016791, 1569289771, 2019/9/24 1:49:31, 0, 21.30
8018809, 1569289773, 2019/9/24 1:49:33, 0, 21.20
8020830, 1569289775, 2019/9/24 1:49:35, 0, 21.30
8022848, 1569289777, 2019/9/24 1:49:37, 0, 21.20
8024865, 1569289779, 2019/9/24 1:49:39, 0, 21.20
8026884, 1569289781, 2019/9/24 1:49:41, 0, 21.20
8028901, 1569289783, 2019/9/24 1:49:43, 0, 21.20
8030919, 1569289785, 2019/9/24 1:49:45, 0, 21.20
8032937, 1569289787, 2019/9/24 1:49:47, 0, 21.20
8034955, 1569289789, 2019/9/24 1:49:49, 0, 21.20
8036973, 1569289791, 2019/9/24 1:49:51, 0, 21.30
8038990, 1569289793, 2019/9/24 1:49:53, 0, 21.20
8041012, 1569289795, 2019/9/24 1:49:55, 0, 21.20
8043029, 1569289797, 2019/9/24 1:49:57, 0, 21.20
8045047, 1569289799, 2019/9/24 1:49:59, 0, 21.20
8047066, 1569289801, 2019/9/24 1:50:1, 0, 21.20
8049083, 1569289804, 2019/9/24 1:50:4, 0, 21.20
8051101, 1569289806, 2019/9/24 1:50:6, 0, 21.20
8053118, 1569289808, 2019/9/24 1:50:8, 0, 21.20
8055137, 1569289810, 2019/9/24 1:50:10, 0, 21.20
8057154, 1569289812, 2019/9/24 1:50:12, 0, 21.20
8059172, 1569289814, 2019/9/24 1:50:14, 0, 21.20
8061190, 1569289816, 2019/9/24 1:50:16, 0, 21.20
8063211, 1569289818, 2019/9/24 1:50:18, 0, 21.20
8065229, 1569289820, 2019/9/24 1:50:20, 0, 21.20
8067248, 1569289822, 2019/9/24 1:50:22, 0, 21.30
8069266, 1569289824, 2019/9/24 1:50:24, 0, 21.20
8071283, 1569289826, 2019/9/24 1:50:26, 0, 21.20
8073302, 1569289828, 2019/9/24 1:50:28, 0, 21.20
8075319, 1569289830, 2019/9/24 1:50:30, 0, 21.20
8077337, 1569289832, 2019/9/24 1:50:32, 0, 21.20
8079355, 1569289834, 2019/9/24 1:50:34, 0, 21.20
8081374, 1569289836, 2019/9/24 1:50:36, 0, 21.20
8083395, 1569289838, 2019/9/24 1:50:38, 0, 21.30
8085412, 1569289840, 2019/9/24 1:50:40, 0, 21.30
8087431, 1569289842, 2019/9/24 1:50:42, 0, 21.20
8089449, 1569289844, 2019/9/24 1:50:44, 0, 21.20
8091466, 1569289846, 2019/9/24 1:50:46, 0, 21.30
8093485, 1569289848, 2019/9/24 1:50:48, 0, 21.20
8095502, 1569289850, 2019/9/24 1:50:50, 0, 21.20
8097520, 1569289852, 2019/9/24 1:50:52, 0, 21.20
8099537, 1569289854, 2019/9/24 1:50:54, 1, 21.20
8101556, 1569289856, 2019/9/24 1:50:56, 0, 21.20
8103577, 1569289858, 2019/9/24 1:50:58, 0, 21.30
8105594, 1569289860, 2019/9/24 1:51:0, 0, 21.30
8107613, 1569289862, 2019/9/24 1:51:2, 0, 21.20
8109630, 1569289864, 2019/9/24 1:51:4, 0, 21.20
8111648, 1569289866, 2019/9/24 1:51:6, 0, 21.20
8113666, 1569289868, 2019/9/24 1:51:8, 0, 21.20
8115684, 1569289870, 2019/9/24 1:51:10, 0, 21.20
8117701, 1569289872, 2019/9/24 1:51:12, 0, 21.20
8119719, 1569289874, 2019/9/24 1:51:14, 0, 21.20
8121738, 1569289876, 2019/9/24 1:51:16, 0, 21.20
8123755, 1569289878, 2019/9/24 1:51:18, 0, 21.30
8125776, 1569289880, 2019/9/24 1:51:20, 0, 21.20
8127794, 1569289882, 2019/9/24 1:51:22, 0, 21.20
8129812, 1569289884, 2019/9/24 1:51:24, 0, 21.20
8131829, 1569289886, 2019/9/24 1:51:26, 0, 21.20
8133848, 1569289888, 2019/9/24 1:51:28, 1, 21.20
8135865, 1569289890, 2019/9/24 1:51:30, 0, 21.20
8137883, 1569289892, 2019/9/24 1:51:32, 1, 21.30
8139900, 1569289894, 2019/9/24 1:51:34, 0, 21.20
8141919, 1569289896, 2019/9/24 1:51:36, 0, 21.20
8143936, 1569289898, 2019/9/24 1:51:38, 0, 21.30
8145957, 1569289901, 2019/9/24 1:51:41, 0, 21.20
8147975, 1569289903, 2019/9/24 1:51:43, 0, 21.20
8149993, 1569289905, 2019/9/24 1:51:45, 0, 21.30
8152010, 1569289907, 2019/9/24 1:51:47, 1, 21.20
8154029, 1569289909, 2019/9/24 1:51:49, 0, 21.20
8156046, 1569289911, 2019/9/24 1:51:51, 0, 21.20
8158064, 1569289913, 2019/9/24 1:51:53, 0, 21.20
8160081, 1569289915, 2019/9/24 1:51:55, 0, 21.30
8162100, 1569289917, 2019/9/24 1:51:57, 0, 21.20
8164117, 1569289919, 2019/9/24 1:51:59, 0, 21.20
8166138, 1569289921, 2019/9/24 1:52:1, 0, 21.20
8168157, 1569289923, 2019/9/24 1:52:3, 0, 21.20
8170174, 1569289925, 2019/9/24 1:52:5, 0, 21.30
8172192, 1569289927, 2019/9/24 1:52:7, 0, 21.30
8174210, 1569289929, 2019/9/24 1:52:9, 0, 21.20
8176228, 1569289931, 2019/9/24 1:52:11, 0, 21.20
8178245, 1569289933, 2019/9/24 1:52:13, 0, 21.20
8180263, 1569289935, 2019/9/24 1:52:15, 0, 21.30
8182282, 1569289937, 2019/9/24 1:52:17, 0, 21.30
8184299, 1569289939, 2019/9/24 1:52:19, 0, 21.30
8186320, 1569289941, 2019/9/24 1:52:21, 0, 21.30
8188339, 1569289943, 2019/9/24 1:52:23, 0, 21.20
8190356, 1569289945, 2019/9/24 1:52:25, 0, 21.20
8192374, 1569289947, 2019/9/24 1:52:27, 0, 21.30
8194393, 1569289949, 2019/9/24 1:52:29, 0, 21.20
8196411, 1569289951, 2019/9/24 1:52:31, 0, 21.20
8198429, 1569289953, 2019/9/24 1:52:33, 0, 21.20
8200446, 1569289955, 2019/9/24 1:52:35, 0, 21.20
8202465, 1569289957, 2019/9/24 1:52:37, 0, 21.30
8204483, 1569289959, 2019/9/24 1:52:39, 0, 21.30
8206500, 1569289961, 2019/9/24 1:52:41, 0, 21.20
8208522, 1569289963, 2019/9/24 1:52:43, 0, 21.20
8210539, 1569289965, 2019/9/24 1:52:45, 0, 21.30
8212557, 1569289967, 2019/9/24 1:52:47, 0, 21.20
8214576, 1569289969, 2019/9/24 1:52:49, 0, 21.20
8216593, 1569289971, 2019/9/24 1:52:51, 1, 21.20
8218611, 1569289973, 2019/9/24 1:52:53, 0, 21.20
8220628, 1569289975, 2019/9/24 1:52:55, 0, 21.30
8222647, 1569289977, 2019/9/24 1:52:57, 0, 21.30
8224665, 1569289979, 2019/9/24 1:52:59, 0, 21.20
